Real-time data - subject to revision
Copyright Environment Canada(2022)

"Real-Time Hydrometric Data for SAINT JOHN RIVER AT GAGETOWN (01AO012) [NB]"

01AO012,"SAINT JOHN RIVER AT GAGETOWN"
Description of parameters:
46,"Water level (primary sensor)",m

Date (AST),Parameter ,Value (m),Approval Name,Grade Name
2022-04-11 22:35:00,46,2.713,PRELIMINARY,UNSPECIFIED
2022-04-11 22:40:00,46,2.720,PRELIMINARY,UNSPECIFIED
2022-04-11 22:45:00,46,2.719,PRELIMINARY,UNSPECIFIED
2022-04-11 22:50:00,46,2.723,PRELIMINARY,UNSPECIFIED
2022-04-11 22:55:00,46,2.725,PRELIMINARY,UNSPECIFIED
2022-04-11 23:00:00,46,2.725,PRELIMINARY,UNSPECIFIED
2022-04-11 23:05:00,46,2.728,PRELIMINARY,UNSPECIFIED
2022-04-11 23:10:00,46,2.728,PRELIMINARY,UNSPECIFIED
2022-04-11 23:15:00,46,2.735,PRELIMINARY,UNSPECIFIED
2022-04-11 23:20:00,46,2.732,PRELIMINARY,UNSPECIFIED
2022-04-11 23:25:00,46,2.735,PRELIMINARY,UNSPECIFIED
2022-04-11 23:30:00,46,2.736,PRELIMINARY,UNSPECIFIED
2022-04-11 23:35:00,46,2.734,PRELIMINARY,UNSPECIFIED
2022-04-11 23:40:00,46,2.737,PRELIMINARY,UNSPECIFIED
2022-04-11 23:45:00,46,2.742,PRELIMINARY,UNSPECIFIED
2022-04-11 23:50:00,46,2.739,PRELIMINARY,UNSPECIFIED
2022-04-11 23:55:00,46,2.741,PRELIMINARY,UNSPECIFIED
2022-04-12 00:00:00,46,2.742,PRELIMINARY,UNSPECIFIED
2022-04-12 00:05:00,46,2.745,PRELIMINARY,UNSPECIFIED
2022-04-12 00:10:00,46,2.746,PRELIMINARY,UNSPECIFIED
2022-04-12 00:15:00,46,2.749,PRELIMINARY,UNSPECIFIED
2022-04-12 00:20:00,46,2.747,PRELIMINARY,UNSPECIFIED
2022-04-12 00:25:00,46,2.743,PRELIMINARY,UNSPECIFIED
